	sequences per sample	iteration	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc23	515rcbc16	515rcbc29	515rcbc9	515rcbc14	515rcbc19	515rcbc28	515rcbc10	515rcbc8	515rcbc25	515rcbc36	515rcbc32
alpha_rarefaction_83122_2.txt	83122	2	143.2098	159.63858	n/a	154.11245	159.67721	146.89103	144.81025	151.00782	n/a	161.88768	155.98103	158.6396	159.1692	n/a	n/a	n/a	158.87403	169.2924	n/a	148.65831	167.91653	159.00678	153.28127	n/a	138.76655	n/a	145.27353
alpha_rarefaction_83122_3.txt	83122	3	143.11933	161.02506	n/a	152.75282	161.06791	147.13516	146.08636	151.0143	n/a	162.90051	157.06084	158.46834	159.99869	n/a	n/a	n/a	160.46801	171.48781	n/a	147.07557	168.94155	158.47267	154.47134	n/a	138.43586	n/a	145.09799
alpha_rarefaction_83122_4.txt	83122	4	144.1895	160.68516	n/a	152.78709	158.87159	146.79835	147.47481	150.38938	n/a	161.63534	156.11674	158.44247	160.0901	n/a	n/a	n/a	157.92699	172.01252	n/a	149.4845	169.45558	158.31721	154.87468	n/a	138.36499	n/a	144.44845
alpha_rarefaction_83122_5.txt	83122	5	142.61893	161.33716	n/a	153.46899	160.98706	146.8444	148.4402	149.40272	n/a	162.8509	156.79542	158.63605	159.63199	n/a	n/a	n/a	158.93593	172.31282	n/a	148.34403	169.33902	157.62412	154.80804	n/a	138.48348	n/a	145.21196
alpha_rarefaction_83122_6.txt	83122	6	143.4415	161.64285	n/a	152.68189	159.11584	147.27534	148.25012	151.3544	n/a	163.56255	156.55668	158.73271	158.41537	n/a	n/a	n/a	158.87448	172.50559	n/a	147.94554	169.10912	157.92927	155.09549	n/a	138.54901	n/a	145.49754
alpha_rarefaction_83122_7.txt	83122	7	142.9955	159.98725	n/a	152.0918	159.17598	146.70738	145.43281	149.38756	n/a	160.06744	156.6646	159.21269	159.35076	n/a	n/a	n/a	160.36047	171.9389	n/a	149.59119	169.13953	159.16074	153.66092	n/a	139.59393	n/a	144.79447
alpha_rarefaction_83122_8.txt	83122	8	142.53898	160.85544	n/a	152.80502	157.93976	146.92804	148.07525	150.46327	n/a	162.18991	156.07445	159.17954	160.22613	n/a	n/a	n/a	158.66901	171.66317	n/a	148.3861	167.92617	157.33338	155.16325	n/a	139.60842	n/a	144.43288
alpha_rarefaction_83122_9.txt	83122	9	143.35729	160.56753	n/a	152.87833	159.44229	147.64628	147.00761	148.94103	n/a	163.68297	155.97936	159.19925	160.85919	n/a	n/a	n/a	159.90476	171.98473	n/a	148.10794	167.81348	158.30392	154.34088	n/a	139.36637	n/a	144.87406
alpha_rarefaction_93511_0.txt	93511	0	145.92722	164.41177	n/a	156.03971	164.32633	149.61013	150.19607	153.54766	n/a	164.23076	160.88506	n/a	163.12963	n/a	n/a	n/a	162.99768	175.66684	n/a	150.51842	171.70694	161.0879	159.30165	n/a	142.10352	n/a	n/a
alpha_rarefaction_93511_1.txt	93511	1	145.88329	164.58248	n/a	156.89289	163.95199	149.45956	150.85352	153.401	n/a	167.21482	159.80484	n/a	163.27664	n/a	n/a	n/a	163.22942	176.3771	n/a	151.91098	172.53056	160.86407	157.59526	n/a	142.503	n/a	n/a
alpha_rarefaction_93511_2.txt	93511	2	146.76023	164.63342	n/a	157.19595	164.26506	150.366	152.04795	154.06688	n/a	166.01284	160.47372	n/a	163.15924	n/a	n/a	n/a	162.01007	174.91158	n/a	152.90401	171.46256	160.52127	157.14711	n/a	142.91593	n/a	n/a
alpha_rarefaction_93511_3.txt	93511	3	147.07451	164.64984	n/a	156.34087	162.47059	149.83147	149.62149	151.80306	n/a	167.14539	159.9625	n/a	163.37002	n/a	n/a	n/a	160.97066	176.63718	n/a	150.69901	172.75217	161.35005	158.05372	n/a	142.5688	n/a	n/a
alpha_rarefaction_93511_4.txt	93511	4	146.6792	164.44	n/a	156.24386	165.79215	149.66917	150.77298	154.46562	n/a	166.64561	160.38162	n/a	162.74294	n/a	n/a	n/a	162.68395	176.29491	n/a	150.61367	173.23783	161.91327	159.67878	n/a	143.50187	n/a	n/a
alpha_rarefaction_93511_5.txt	93511	5	145.85537	164.29204	n/a	156.93946	162.6395	150.35812	151.09486	152.00542	n/a	166.96167	159.92046	n/a	162.92119	n/a	n/a	n/a	163.66619	176.17857	n/a	151.56068	172.76455	159.42163	158.77008	n/a	143.29817	n/a	n/a
alpha_rarefaction_93511_6.txt	93511	6	146.54711	164.68991	n/a	156.74813	162.82004	150.1742	152.84549	154.5649	n/a	167.40438	160.25756	n/a	163.33675	n/a	n/a	n/a	162.29811	174.88599	n/a	151.16402	173.69222	162.19061	155.79453	n/a	142.618	n/a	n/a
alpha_rarefaction_93511_7.txt	93511	7	146.35381	164.5078	n/a	156.88886	162.48328	150.19264	150.7368	152.01544	n/a	167.35412	160.36063	n/a	163.50622	n/a	n/a	n/a	163.80893	175.11605	n/a	152.24761	173.14296	161.28024	160.08277	n/a	141.96357	n/a	n/a
alpha_rarefaction_93511_8.txt	93511	8	146.71897	164.67058	n/a	156.36488	163.47345	150.83685	150.77301	154.68998	n/a	166.33298	160.12563	n/a	163.32321	n/a	n/a	n/a	162.11488	173.68178	n/a	151.55559	172.052	160.67595	157.99715	n/a	142.82669	n/a	n/a
alpha_rarefaction_93511_9.txt	93511	9	146.17185	164.58283	n/a	156.72739	162.61231	150.02792	150.83272	153.86578	n/a	166.15938	160.75708	n/a	163.32425	n/a	n/a	n/a	162.39378	174.11241	n/a	151.93864	174.33468	161.87006	159.15857	n/a	142.03067	n/a	n/a
alpha_rarefaction_103900_0.txt	103900	0	148.73761	167.59126	n/a	n/a	167.20616	n/a	153.94327	157.55102	n/a	169.27987	162.92588	n/a	n/a	n/a	n/a	n/a	168.40567	179.18999	n/a	154.75426	176.96161	163.93743	162.58801	n/a	145.43636	n/a	n/a
alpha_rarefaction_103900_1.txt	103900	1	148.97798	167.59126	n/a	n/a	166.90745	n/a	153.21212	156.30745	n/a	169.00487	162.47588	n/a	n/a	n/a	n/a	n/a	167.82054	180.10875	n/a	154.85092	176.4502	164.68628	162.1605	n/a	145.43926	n/a	n/a
alpha_rarefaction_103900_2.txt	103900	2	149.55751	167.59126	n/a	n/a	167.41579	n/a	153.53877	158.69308	n/a	168.26904	163.55115	n/a	n/a	n/a	n/a	n/a	164.00424	178.00134	n/a	154.27386	176.9507	164.12564	159.93425	n/a	145.5376	n/a	n/a
alpha_rarefaction_103900_3.txt	103900	3	149.1621	167.59126	n/a	n/a	166.85544	n/a	153.55744	158.14394	n/a	170.31588	163.34999	n/a	n/a	n/a	n/a	n/a	166.20255	179.2565	n/a	154.43116	176.01576	164.45229	161.22103	n/a	145.9868	n/a	n/a
alpha_rarefaction_103900_4.txt	103900	4	149.61838	167.59126	n/a	n/a	167.35133	n/a	153.88725	156.71465	n/a	169.62883	163.41277	n/a	n/a	n/a	n/a	n/a	166.36992	178.87579	n/a	154.40016	176.4585	163.94614	161.26858	n/a	144.76524	n/a	n/a
alpha_rarefaction_103900_5.txt	103900	5	149.5034	167.59126	n/a	n/a	167.72413	n/a	153.56643	156.90137	n/a	169.64591	163.05658	n/a	n/a	n/a	n/a	n/a	166.61563	179.65056	n/a	155.03101	173.71575	164.74117	161.34418	n/a	145.71865	n/a	n/a
alpha_rarefaction_103900_6.txt	103900	6	149.47867	167.59126	n/a	n/a	167.20667	n/a	154.38483	157.62576	n/a	169.51042	162.90692	n/a	n/a	n/a	n/a	n/a	166.41075	178.68142	n/a	153.69976	176.85508	164.29356	161.6871	n/a	144.77542	n/a	n/a
alpha_rarefaction_103900_7.txt	103900	7	148.88811	167.59126	n/a	n/a	165.38847	n/a	153.45859	155.46168	n/a	169.73466	163.1249	n/a	n/a	n/a	n/a	n/a	164.96561	178.70095	n/a	154.75242	175.33346	164.52849	161.23458	n/a	144.23735	n/a	n/a
alpha_rarefaction_103900_8.txt	103900	8	149.25737	167.59126	n/a	n/a	167.77186	n/a	153.80957	157.66452	n/a	169.79913	163.31358	n/a	n/a	n/a	n/a	n/a	167.0247	179.49261	n/a	154.9681	176.0151	164.29226	162.1047	n/a	145.2837	n/a	n/a
alpha_rarefaction_103900_9.txt	103900	9	148.9498	167.59126	n/a	n/a	166.4956	n/a	155.0706	158.33409	n/a	170.65531	163.26787	n/a	n/a	n/a	n/a	n/a	167.46986	179.86798	n/a	154.54934	175.92761	163.87679	161.51221	n/a	145.00731	n/a	n/a
